Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
5545,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8525,8600,8550,10 Jul 2023
5546,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8525,8600,8550,09 Jul 2023
5547,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8470,8600,8500,08 Jul 2023
5548,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8470,8600,8500,07 Jul 2023
5549,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8375,8500,8400,06 Jul 2023
5550,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8180,8170,05 Jul 2023
5551,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8160,8190,8170,04 Jul 2023
5552,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8195,8170,03 Jul 2023
5553,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8200,8170,02 Jul 2023
5554,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8180,8160,01 Jul 2023
5555,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,30 Jun 2023
5556,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,29 Jun 2023
5557,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,28 Jun 2023
5558,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,26 Jun 2023
5559,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,25 Jun 2023
5560,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,24 Jun 2023
5561,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8180,8160,23 Jun 2023
5562,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8180,8165,22 Jun 2023
5563,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8175,8165,21 Jun 2023
5564,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,20 Jun 2023
5565,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8180,8160,19 Jun 2023
5566,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8120,8180,8160,18 Jun 2023
5567,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,17 Jun 2023
5568,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,16 Jun 2023
5569,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,15 Jun 2023
5570,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8130,8165,8150,14 Jun 2023
5571,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8160,8150,13 Jun 2023
5572,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,12 Jun 2023
5573,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,11 Jun 2023
5574,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8120,8180,8160,10 Jun 2023
5575,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,09 Jun 2023
5576,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8150,8170,8160,08 Jun 2023
5577,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8180,8160,07 Jun 2023
5578,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8160,8150,06 Jun 2023
5579,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8120,8170,8150,05 Jun 2023
5580,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8140,8160,8150,04 Jun 2023
5581,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8100,8200,8150,03 Jun 2023
5582,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8100,8200,8150,02 Jun 2023
5583,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8100,8200,8150,01 Jun 2023
5584,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8100,9200,8150,31 May 2023
5585,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8100,8200,8150,30 May 2023
5586,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8050,8250,8150,29 May 2023
5587,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8120,8180,8150,28 May 2023
5588,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,26 May 2023
5589,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7550,7600,7580,25 May 2023
5590,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7550,7590,7580,24 May 2023
5591,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7550,7600,7575,23 May 2023
5592,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7875,22 May 2023
5593,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7875,21 May 2023
5594,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7810,7950,7875,20 May 2023
5595,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,19 May 2023
5596,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,18 May 2023
5597,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,17 May 2023
5598,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,9200,9290,9245,16 May 2023
5599,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7880,7875,12 May 2023
5600,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7870,10 May 2023
5601,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7870,09 May 2023
5602,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7920,7870,08 May 2023
5603,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7825,7925,7875,07 May 2023
5604,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7900,7850,06 May 2023
5605,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7825,7925,7875,05 May 2023
5606,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,03 May 2023
5607,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,02 May 2023
5608,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,01 May 2023
5609,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7875,30 Apr 2023
5610,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7875,28 Apr 2023
5611,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7900,7875,27 Apr 2023
5612,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7875,26 Apr 2023
5613,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,25 Apr 2023
5614,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7930,7870,24 Apr 2023
5615,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,23 Apr 2023
5616,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7930,7870,22 Apr 2023
5617,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,21 Apr 2023
5618,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7870,20 Apr 2023
5619,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,19 Apr 2023
5620,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7860,7900,7880,18 Apr 2023
5621,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7895,7880,17 Apr 2023
5622,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,16 Apr 2023
5623,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,15 Apr 2023
5624,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,9220,9240,9230,14 Apr 2023
5625,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7875,13 Apr 2023
5626,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7875,12 Apr 2023
5627,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7895,7870,11 Apr 2023
5628,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7870,10 Apr 2023
5629,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7860,7890,7875,09 Apr 2023
5630,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7900,7875,08 Apr 2023
5631,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7875,07 Apr 2023
5632,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7875,06 Apr 2023
5633,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7895,7870,05 Apr 2023
5634,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7860,7895,7875,04 Apr 2023
5635,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7875,03 Apr 2023
5636,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7870,02 Apr 2023
5637,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7825,7925,7875,01 Apr 2023
5638,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7875,31 Mar 2023
5639,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7920,7870,30 Mar 2023
5640,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7870,29 Mar 2023
5641,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7920,7870,28 Mar 2023
5642,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7930,7865,27 Mar 2023
5643,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7900,7865,25 Mar 2023
5644,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7925,7875,24 Mar 2023
5645,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7930,7870,23 Mar 2023
5646,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7870,22 Mar 2023
5647,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7870,21 Mar 2023
5648,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7870,7860,20 Mar 2023
5649,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,19 Mar 2023
5650,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7865,18 Mar 2023
5651,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7860,7870,7865,17 Mar 2023
5652,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7860,7890,7865,16 Mar 2023
5653,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7840,7880,7860,15 Mar 2023
5654,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7880,7860,14 Mar 2023
5655,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7920,7860,13 Mar 2023
5656,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7870,7860,11 Mar 2023
5657,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7830,7900,7860,10 Mar 2023
5658,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7880,09 Mar 2023
5659,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7920,7880,06 Mar 2023
5660,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,04 Mar 2023
5661,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7920,7880,03 Mar 2023
5662,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7920,7880,02 Mar 2023
5663,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7870,7900,7880,01 Mar 2023
5664,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7920,7880,28 Feb 2023
5665,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7885,27 Feb 2023
5666,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7860,7900,7885,25 Feb 2023
5667,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8860,8900,8895,24 Feb 2023
5668,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,23 Feb 2023
5669,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7900,7880,22 Feb 2023
5670,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7880,21 Feb 2023
5671,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7880,20 Feb 2023
5672,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7900,7875,18 Feb 2023
5673,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7875,17 Feb 2023
5674,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7870,16 Feb 2023
5675,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7870,15 Feb 2023
5676,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7895,7880,14 Feb 2023
5677,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7930,7880,13 Feb 2023
5678,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7890,7875,11 Feb 2023
5679,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7800,7950,7875,10 Feb 2023
5680,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7920,7870,09 Feb 2023
5681,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7840,7920,7880,08 Feb 2023
5682,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7840,7920,7880,07 Feb 2023
5683,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7820,7920,7885,06 Feb 2023
5684,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7850,7900,7885,03 Feb 2023
5685,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7870,7890,7880,02 Feb 2023
5686,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7840,7860,7850,01 Feb 2023
5687,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7840,7860,7850,31 Jan 2023
5688,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7780,7890,7850,30 Jan 2023
5689,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7540,7560,7550,28 Jan 2023
5690,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7480,7520,7500,27 Jan 2023
5691,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7450,7520,7500,25 Jan 2023
5692,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7450,7520,7500,24 Jan 2023
5693,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7450,7550,7500,23 Jan 2023
5694,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7430,7480,7450,21 Jan 2023
5695,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7420,7480,7450,20 Jan 2023
5696,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7500,7450,19 Jan 2023
5697,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7500,7450,18 Jan 2023
5698,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7500,7450,17 Jan 2023
5699,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,16 Jan 2023
5700,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7420,7400,14 Jan 2023
5701,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,13 Jan 2023
5702,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,12 Jan 2023
5703,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7330,7480,7410,11 Jan 2023
5704,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7460,7410,10 Jan 2023
5705,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7470,7410,09 Jan 2023
5706,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7360,7460,7410,07 Jan 2023
5707,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7410,06 Jan 2023
5708,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,05 Jan 2023
5709,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,04 Jan 2023
5710,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,30 Dec 2022
5711,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,29 Dec 2022
5712,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7420,7400,28 Dec 2022
5713,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,27 Dec 2022
5714,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7450,7400,26 Dec 2022
5715,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,23 Dec 2022
5716,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,22 Dec 2022
5717,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,21 Dec 2022
5718,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,20 Dec 2022
5719,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,19 Dec 2022
5720,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,16 Dec 2022
5721,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,15 Dec 2022
5722,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,08 Dec 2022
5723,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,07 Dec 2022
5724,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,06 Dec 2022
5725,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,05 Dec 2022
5726,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,03 Dec 2022
5727,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7420,7410,02 Dec 2022
5728,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,01 Dec 2022
5729,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,30 Nov 2022
5730,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,29 Nov 2022
5731,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7450,7400,28 Nov 2022
5732,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,25 Nov 2022
5733,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,24 Nov 2022
5734,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,23 Nov 2022
5735,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,22 Nov 2022
5736,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,21 Nov 2022
5737,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7350,7420,7400,19 Nov 2022
5738,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,18 Nov 2022
5739,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7380,7420,7400,17 Nov 2022
5740,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7360,7340,16 Nov 2022
5741,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7310,7350,7330,15 Nov 2022
5742,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7340,7330,14 Nov 2022
5743,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7360,7330,12 Nov 2022
5744,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7360,7340,11 Nov 2022
5745,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7360,7340,10 Nov 2022
5746,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7350,7340,09 Nov 2022
5747,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7340,7330,08 Nov 2022
5748,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7340,7330,07 Nov 2022
5749,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7320,7340,7330,05 Nov 2022
5750,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7360,7330,04 Nov 2022
5751,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7360,7330,02 Nov 2022
5752,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7360,7330,01 Nov 2022
5753,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,31 Oct 2022
5754,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8000,8200,8100,29 Oct 2022
5755,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,28 Oct 2022
5756,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,27 Oct 2022
5757,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,26 Oct 2022
5758,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,22 Oct 2022
5759,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,21 Oct 2022
5760,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,20 Oct 2022
5761,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7325,19 Oct 2022
5762,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7350,7320,17 Oct 2022
5763,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7300,7340,7320,15 Oct 2022
5764,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8080,8120,8100,14 Oct 2022
5765,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7360,7310,13 Oct 2022
5766,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7350,7300,12 Oct 2022
5767,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7200,7400,7300,11 Oct 2022
5768,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7325,7300,10 Oct 2022
5769,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7325,7300,08 Oct 2022
5770,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7420,7470,7450,07 Oct 2022
5771,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7350,7300,06 Oct 2022
5772,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7350,7300,05 Oct 2022
5773,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7280,7320,7300,04 Oct 2022
5774,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7280,7320,7300,03 Oct 2022
5775,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7250,7320,7300,01 Oct 2022
5776,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7420,7480,7450,28 Sep 2022
5777,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7430,7480,7450,27 Sep 2022
5778,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,8250,8300,8280,26 Sep 2022
5779,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7450,7480,7460,24 Sep 2022
5780,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7450,7480,7460,23 Sep 2022
5781,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7430,7480,7450,22 Sep 2022
5782,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7420,7485,7450,21 Sep 2022
5783,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7440,7460,7450,20 Sep 2022
5784,Gonda,Gonda,Black Gram (Urd Beans)(Whole),Desi,FAQ,7400,7500,7450,19 Sep 2022
