Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
741,Etah,Etah,Orange,Orange,Medium,3500,4500,4080,12 Apr 2023
742,Etah,Etah,Orange,Orange,Medium,3500,4500,4100,11 Apr 2023
743,Etah,Etah,Orange,Orange,Medium,3500,4500,4040,10 Apr 2023
744,Etah,Etah,Orange,Orange,Medium,3500,4500,4000,04 Apr 2023
745,Etah,Etah,Orange,Orange,Large,3860,4500,4140,03 Apr 2023
746,Etah,Etah,Orange,Orange,Medium,3050,4500,4120,31 Mar 2023
747,Etah,Etah,Orange,Orange,Medium,3800,4500,4050,30 Mar 2023
748,Etah,Etah,Orange,Orange,Medium,3800,4500,4070,29 Mar 2023
749,Etah,Etah,Orange,Orange,Medium,3800,4500,4050,28 Mar 2023
750,Etah,Etah,Orange,Orange,Medium,3800,4500,4040,27 Mar 2023
751,Etah,Etah,Orange,Orange,Medium,3800,4500,4050,26 Mar 2023
752,Etah,Etah,Orange,Orange,Medium,3800,4500,4040,25 Mar 2023
753,Etah,Etah,Orange,Orange,Medium,4000,4600,4100,23 Mar 2023
754,Etah,Etah,Orange,Orange,Medium,4000,4650,4120,21 Mar 2023
755,Etah,Etah,Orange,Orange,Medium,775,1050,885,17 Mar 2023
756,Etah,Etah,Orange,Orange,Medium,4000,4650,4050,15 Mar 2023
757,Etah,Etah,Orange,Orange,Medium,4000,4700,4100,13 Mar 2023
758,Etah,Etah,Orange,Orange,Medium,4000,4660,4060,12 Mar 2023
759,Etah,Etah,Orange,Orange,Medium,4000,4650,4050,11 Mar 2023
760,Etah,Etah,Orange,Orange,Medium,4000,4700,4150,06 Mar 2023
761,Etah,Etah,Orange,Orange,Medium,4000,4700,4150,05 Mar 2023
762,Etah,Etah,Orange,Orange,Medium,4000,4740,4200,04 Mar 2023
763,Etah,Etah,Orange,Orange,Medium,4000,4750,4200,03 Mar 2023
764,Etah,Etah,Orange,Orange,Medium,4000,4750,4250,02 Mar 2023
765,Etah,Etah,Orange,Orange,Medium,3500,4650,4200,26 Feb 2023
766,Etah,Etah,Orange,Orange,Medium,3500,4700,4250,25 Feb 2023
767,Etah,Etah,Orange,Orange,Medium,3500,4700,4300,24 Feb 2023
768,Etah,Etah,Orange,Orange,Medium,3500,4780,4340,23 Feb 2023
769,Etah,Etah,Orange,Orange,Medium,3500,4770,4350,22 Feb 2023
770,Etah,Etah,Orange,Orange,Large,3500,4800,4350,17 Feb 2023
771,Etah,Etah,Orange,Orange,Medium,4650,4950,4850,15 May 2022
772,Etah,Etah,Orange,Orange,Medium,4650,4900,4800,13 May 2022
773,Etah,Etah,Orange,Orange,Medium,4600,4800,4700,09 May 2022
774,Etah,Etah,Orange,Orange,Medium,4650,4940,4750,08 May 2022
775,Etah,Etah,Orange,Orange,Medium,4650,4930,4780,07 May 2022
776,Etah,Etah,Orange,Orange,Medium,4660,4920,4760,06 May 2022
777,Etah,Etah,Orange,Orange,Medium,4650,4900,4750,05 May 2022
778,Etah,Etah,Orange,Orange,Medium,4600,4800,4740,04 May 2022
779,Etah,Etah,Orange,Orange,Medium,4650,4920,4820,30 Apr 2022
780,Etah,Etah,Orange,Orange,Medium,4620,4900,4850,29 Apr 2022
781,Etah,Etah,Orange,Orange,Medium,4600,4900,4800,28 Apr 2022
782,Etah,Etah,Orange,Orange,Medium,4600,4900,4800,27 Apr 2022
783,Etah,Etah,Orange,Orange,Medium,4150,4700,4450,25 Apr 2022
784,Etah,Etah,Orange,Orange,Medium,4150,4700,4300,24 Apr 2022
785,Etah,Etah,Orange,Orange,Medium,4150,4650,4260,23 Apr 2022
786,Etah,Etah,Orange,Orange,Medium,4150,4620,4265,22 Apr 2022
787,Etah,Etah,Orange,Orange,Medium,4100,4600,4260,21 Apr 2022
788,Etah,Etah,Orange,Orange,Medium,4100,4500,4250,20 Apr 2022
789,Etah,Etah,Orange,Orange,Medium,4100,4500,4260,18 Apr 2022
790,Etah,Etah,Orange,Orange,Medium,4150,4500,4270,17 Apr 2022
791,Etah,Etah,Orange,Orange,Medium,4100,4460,4260,16 Apr 2022
792,Etah,Etah,Orange,Orange,Medium,4100,4460,4250,15 Apr 2022
793,Etah,Etah,Orange,Orange,Medium,4100,4450,4260,14 Apr 2022
794,Etah,Etah,Orange,Orange,Medium,4100,4450,4270,13 Apr 2022
795,Etah,Etah,Orange,Orange,Medium,4100,4400,4250,11 Apr 2022
796,Etah,Etah,Orange,Orange,Medium,4100,4340,4240,10 Apr 2022
797,Etah,Etah,Orange,Orange,Medium,4100,4300,4220,09 Apr 2022
798,Etah,Etah,Orange,Orange,Medium,3650,4250,4180,08 Apr 2022
799,Etah,Etah,Orange,Orange,Medium,3600,4200,4150,06 Apr 2022
800,Etah,Etah,Orange,Orange,Medium,3600,4200,4140,04 Apr 2022
801,Etah,Etah,Orange,Orange,Medium,4000,4400,4200,03 Apr 2022
802,Etah,Etah,Orange,Orange,Medium,3850,4450,4160,30 Mar 2022
803,Etah,Etah,Orange,Orange,Medium,3870,4450,4175,28 Mar 2022
804,Etah,Etah,Orange,Orange,Medium,3850,4450,4170,27 Mar 2022
805,Etah,Etah,Orange,Orange,Medium,3850,4400,4160,26 Mar 2022
806,Etah,Etah,Orange,Orange,Medium,3800,4400,4175,25 Mar 2022
807,Etah,Etah,Orange,Orange,Medium,3800,4380,4160,24 Mar 2022
808,Etah,Etah,Orange,Orange,Medium,3800,4380,4100,23 Mar 2022
809,Etah,Etah,Orange,Orange,Medium,3800,4350,4160,21 Mar 2022
810,Etah,Etah,Orange,Orange,Medium,3800,4350,4150,20 Mar 2022
811,Faizabad,Faizabad,Orange,Nagpuri,Medium,5700,6000,5800,14 Apr 2023
812,Faizabad,Faizabad,Orange,Nagpuri,Medium,5500,5800,5600,07 Apr 2023
813,Faizabad,Faizabad,Orange,Nagpuri,Medium,5200,5600,5400,06 Apr 2023
814,Faizabad,Faizabad,Orange,Nagpuri,Medium,5200,5600,5400,05 Apr 2023
815,Faizabad,Faizabad,Orange,Nagpuri,Medium,5000,5400,5200,04 Apr 2023
816,Faizabad,Faizabad,Orange,Nagpuri,Medium,5000,5400,5200,01 Apr 2023
817,Faizabad,Faizabad,Orange,Nagpuri,Medium,5100,5500,5300,30 Mar 2023
818,Faizabad,Faizabad,Orange,Nagpuri,Medium,5000,5400,5200,29 Mar 2023
819,Faizabad,Faizabad,Orange,Nagpuri,Medium,4850,5200,5000,28 Mar 2023
820,Faizabad,Faizabad,Orange,Nagpuri,Medium,5000,5500,5200,27 Mar 2023
821,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5100,5000,26 Mar 2023
822,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,4900,25 Mar 2023
823,Faizabad,Faizabad,Orange,Nagpuri,Medium,4900,5200,5000,24 Mar 2023
824,Faizabad,Faizabad,Orange,Nagpuri,Medium,4700,5200,4900,23 Mar 2023
825,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,5000,22 Mar 2023
826,Faizabad,Faizabad,Orange,Nagpuri,Medium,4600,5000,4800,21 Mar 2023
827,Faizabad,Faizabad,Orange,Nagpuri,Medium,4500,4800,4600,20 Mar 2023
828,Faizabad,Faizabad,Orange,Nagpuri,Medium,4400,4800,4500,19 Mar 2023
829,Faizabad,Faizabad,Orange,Nagpuri,Medium,4400,4700,4500,17 Mar 2023
830,Faizabad,Faizabad,Orange,Nagpuri,Medium,4500,4800,4600,16 Mar 2023
831,Faizabad,Faizabad,Orange,Nagpuri,Medium,4500,4800,4600,15 Mar 2023
832,Faizabad,Faizabad,Orange,Nagpuri,Medium,4400,4700,4500,14 Mar 2023
833,Faizabad,Faizabad,Orange,Nagpuri,Medium,4000,4500,4400,13 Mar 2023
834,Faizabad,Faizabad,Orange,Nagpuri,Medium,4100,4400,4200,11 Mar 2023
835,Faizabad,Faizabad,Orange,Nagpuri,Medium,4100,4500,4200,10 Mar 2023
836,Faizabad,Faizabad,Orange,Nagpuri,Medium,4000,4500,4200,07 Mar 2023
837,Faizabad,Faizabad,Orange,Nagpuri,Medium,4000,4500,4200,06 Mar 2023
838,Faizabad,Faizabad,Orange,Nagpuri,Medium,4200,4600,4400,05 Mar 2023
839,Faizabad,Faizabad,Orange,Nagpuri,Medium,4400,4700,4500,04 Mar 2023
840,Faizabad,Faizabad,Orange,Nagpuri,Medium,4300,4700,4400,03 Mar 2023
841,Faizabad,Faizabad,Orange,Nagpuri,Medium,4000,4300,4200,02 Mar 2023
842,Faizabad,Faizabad,Orange,Nagpuri,Medium,4000,4300,4100,01 Mar 2023
843,Faizabad,Faizabad,Orange,Nagpuri,Medium,4100,4500,4400,27 Feb 2023
844,Faizabad,Faizabad,Orange,Nagpuri,Medium,4100,4300,4200,26 Feb 2023
845,Faizabad,Faizabad,Orange,Nagpuri,Medium,4200,4500,4300,25 Feb 2023
846,Faizabad,Faizabad,Orange,Nagpuri,Medium,4100,4400,4300,24 Feb 2023
847,Faizabad,Faizabad,Orange,Nagpuri,Medium,4700,5000,4900,23 Feb 2023
848,Faizabad,Faizabad,Orange,Nagpuri,Medium,4600,5000,4800,21 Feb 2023
849,Faizabad,Faizabad,Orange,Nagpuri,Medium,4700,5000,4900,20 Feb 2023
850,Faizabad,Faizabad,Orange,Nagpuri,Medium,4600,5000,4800,19 Feb 2023
851,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5000,4900,18 Feb 2023
852,Faizabad,Faizabad,Orange,Nagpuri,Medium,4700,5000,4900,17 Feb 2023
853,Faizabad,Faizabad,Orange,Nagpuri,Medium,4500,4900,4700,16 Feb 2023
854,Faizabad,Faizabad,Orange,Nagpuri,Medium,4500,5000,4600,15 Feb 2023
855,Faizabad,Faizabad,Orange,Nagpuri,Medium,4700,5000,4800,14 Feb 2023
856,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,5000,13 Feb 2023
857,Faizabad,Faizabad,Orange,Nagpuri,Medium,5300,5700,5400,12 Feb 2023
858,Faizabad,Faizabad,Orange,Nagpuri,Medium,5200,5500,5300,11 Feb 2023
859,Faizabad,Faizabad,Orange,Nagpuri,Medium,5100,5500,5200,10 Feb 2023
860,Faizabad,Faizabad,Orange,Nagpuri,Medium,5100,5500,5200,09 Feb 2023
861,Faizabad,Faizabad,Orange,Nagpuri,Medium,5150,5500,5200,08 Feb 2023
862,Faizabad,Faizabad,Orange,Nagpuri,Medium,4900,5500,5000,07 Feb 2023
863,Faizabad,Faizabad,Orange,Nagpuri,Medium,4900,5500,5000,06 Feb 2023
864,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,4900,04 Feb 2023
865,Faizabad,Faizabad,Orange,Nagpuri,Medium,4750,5200,4800,03 Feb 2023
866,Faizabad,Faizabad,Orange,Nagpuri,Medium,4400,4700,4500,01 Feb 2023
867,Faizabad,Faizabad,Orange,Nagpuri,Medium,3000,3300,3100,28 Jan 2023
868,Faizabad,Faizabad,Orange,Nagpuri,Medium,3000,3400,3200,27 Jan 2023
869,Faizabad,Faizabad,Orange,Nagpuri,Medium,3000,3400,3200,24 Dec 2022
870,Faizabad,Faizabad,Orange,Nagpuri,Medium,3000,3400,3200,23 Dec 2022
871,Faizabad,Faizabad,Orange,Nagpuri,Medium,3100,3400,3200,16 Dec 2022
872,Faizabad,Faizabad,Orange,Nagpuri,Medium,3300,3700,3400,15 Dec 2022
873,Faizabad,Faizabad,Orange,Nagpuri,Medium,3300,3500,3400,06 Dec 2022
874,Faizabad,Faizabad,Orange,Nagpuri,Medium,3300,3550,3450,01 Dec 2022
875,Faizabad,Faizabad,Orange,Nagpuri,Medium,3350,3550,3450,26 Nov 2022
876,Faizabad,Faizabad,Orange,Nagpuri,Medium,2900,3200,3000,14 Nov 2022
877,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5100,4900,08 Nov 2022
878,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5100,5000,05 Nov 2022
879,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,5000,21 Oct 2022
880,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,5000,19 Oct 2022
881,Faizabad,Faizabad,Orange,Nagpuri,Medium,4900,5500,5000,25 Apr 2022
882,Faizabad,Faizabad,Orange,Nagpuri,Medium,5300,5800,5400,09 Apr 2022
883,Faizabad,Faizabad,Orange,Nagpuri,Medium,5400,5800,5500,08 Apr 2022
884,Faizabad,Faizabad,Orange,Nagpuri,Medium,5400,5800,5500,07 Apr 2022
885,Faizabad,Faizabad,Orange,Nagpuri,Medium,5000,5500,5200,05 Apr 2022
886,Faizabad,Faizabad,Orange,Nagpuri,Medium,5100,5500,5300,04 Apr 2022
887,Faizabad,Faizabad,Orange,Nagpuri,Medium,4900,5200,5000,01 Apr 2022
888,Faizabad,Faizabad,Orange,Nagpuri,Medium,4900,5300,5000,30 Mar 2022
889,Faizabad,Faizabad,Orange,Nagpuri,Medium,4600,5000,4800,29 Mar 2022
890,Faizabad,Faizabad,Orange,Nagpuri,Medium,4600,5000,4800,28 Mar 2022
891,Faizabad,Faizabad,Orange,Nagpuri,Medium,4600,5000,4800,27 Mar 2022
892,Faizabad,Faizabad,Orange,Nagpuri,Medium,4400,4800,4500,25 Mar 2022
893,Faizabad,Faizabad,Orange,Nagpuri,Medium,3600,4000,3800,22 Mar 2022
894,Faizabad,Faizabad,Orange,Nagpuri,Medium,3800,4200,4000,21 Mar 2022
895,Faizabad,Faizabad,Orange,Nagpuri,Medium,3600,4000,3800,17 Mar 2022
896,Faizabad,Faizabad,Orange,Nagpuri,Medium,3400,3700,3500,16 Mar 2022
897,Faizabad,Faizabad,Orange,Nagpuri,Medium,3600,3900,3700,14 Mar 2022
898,Faizabad,Faizabad,Orange,Nagpuri,Medium,3400,3800,3500,10 Mar 2022
899,Faizabad,Faizabad,Orange,Nagpuri,Medium,2900,3200,3100,08 Mar 2022
900,Faizabad,Faizabad,Orange,Nagpuri,Medium,3200,3500,3300,07 Mar 2022
901,Faizabad,Faizabad,Orange,Nagpuri,Medium,3000,3500,3200,05 Mar 2022
902,Faizabad,Faizabad,Orange,Nagpuri,Medium,3200,3600,3500,04 Mar 2022
903,Faizabad,Faizabad,Orange,Nagpuri,Medium,3700,4000,3800,01 Mar 2022
904,Faizabad,Faizabad,Orange,Nagpuri,Medium,3450,3700,3500,28 Feb 2022
905,Faizabad,Faizabad,Orange,Nagpuri,Medium,2900,3300,3000,26 Feb 2022
906,Faizabad,Faizabad,Orange,Nagpuri,Medium,3100,3500,3200,25 Feb 2022
907,Faizabad,Faizabad,Orange,Nagpuri,Medium,3200,3500,3300,24 Feb 2022
908,Faizabad,Faizabad,Orange,Nagpuri,Medium,3200,3500,3400,22 Feb 2022
909,Faizabad,Faizabad,Orange,Nagpuri,Medium,3400,3700,3500,10 Feb 2022
910,Faizabad,Faizabad,Orange,Nagpuri,Medium,3800,4000,3900,22 Jan 2022
911,Faizabad,Faizabad,Orange,Nagpuri,Medium,3900,4200,4000,19 Jan 2022
912,Faizabad,Faizabad,Orange,Nagpuri,Medium,3900,4300,4000,18 Jan 2022
913,Faizabad,Faizabad,Orange,Nagpuri,Medium,3300,3600,3400,22 Dec 2021
914,Faizabad,Faizabad,Orange,Nagpuri,Medium,3500,3800,3600,11 Dec 2021
915,Faizabad,Faizabad,Orange,Nagpuri,Medium,3700,4000,3800,08 Dec 2021
916,Faizabad,Faizabad,Orange,Nagpuri,Medium,3800,4100,4000,07 Dec 2021
917,Faizabad,Faizabad,Orange,Nagpuri,Medium,3900,4200,4000,03 Dec 2021
918,Faizabad,Faizabad,Orange,Nagpuri,Medium,3600,4000,3800,26 Nov 2021
919,Faizabad,Faizabad,Orange,Nagpuri,Medium,3800,4200,4000,24 Nov 2021
920,Faizabad,Faizabad,Orange,Nagpuri,Medium,3800,4200,4000,22 Nov 2021
921,Faizabad,Faizabad,Orange,Nagpuri,Medium,4800,5200,5000,13 Nov 2021
922,Faizabad,Faizabad,Orange,Nagpuri,Medium,4550,4800,4700,07 Nov 2021
923,Faizabad,Faizabad,Orange,Nagpuri,Medium,4000,4400,4200,23 Oct 2021
924,Faizabad,Faizabad,Orange,Nagpuri,Medium,3700,4000,3800,07 Oct 2021
925,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4800,5000,4900,24 May 2023
926,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4700,5000,4800,23 May 2023
927,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4600,4800,4700,22 May 2023
928,Farukhabad,Farukhabad,Orange,Orange,Medium,4600,4850,4700,20 May 2023
929,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4650,5000,4800,19 May 2023
930,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4400,4700,4600,18 May 2023
931,Farukhabad,Farukhabad,Orange,Orange,Medium,4400,4600,4500,17 May 2023
932,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4350,4600,4500,16 May 2023
933,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4200,4450,4300,15 May 2023
934,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4100,4350,4200,13 May 2023
935,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4100,4400,4200,12 May 2023
936,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4200,4450,4350,10 May 2023
937,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4400,4600,4500,09 May 2023
938,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4200,4500,4400,08 May 2023
939,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4000,4300,4150,06 May 2023
940,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4100,4400,4250,05 May 2023
941,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3600,3450,04 May 2023
942,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4400,4600,4500,03 May 2023
943,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4200,4400,4300,02 May 2023
944,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4200,4400,4300,01 May 2023
945,Farukhabad,Farukhabad,Orange,Orange,Medium,4000,4350,4200,29 Apr 2023
946,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4000,4300,4200,28 Apr 2023
947,Farukhabad,Farukhabad,Orange,Orange,Medium,4000,4300,4150,27 Apr 2023
948,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4000,4200,4100,26 Apr 2023
949,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4000,4200,4100,25 Apr 2023
950,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3900,4150,4050,24 Apr 2023
951,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,4000,4200,4100,22 Apr 2023
952,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3850,4100,4000,21 Apr 2023
953,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4100,3950,20 Apr 2023
954,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4050,3900,19 Apr 2023
955,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4000,3900,18 Apr 2023
956,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4100,3950,17 Apr 2023
957,Farukhabad,Farukhabad,Orange,Orange,Medium,3800,4050,3950,15 Apr 2023
958,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4100,3900,14 Apr 2023
959,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3400,3750,3550,13 Apr 2023
960,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3600,3800,3700,12 Apr 2023
961,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3650,3800,3700,11 Apr 2023
962,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3600,3800,3700,10 Apr 2023
963,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3600,3750,3700,08 Apr 2023
964,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3600,3700,3650,07 Apr 2023
965,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3500,3700,3600,06 Apr 2023
966,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3450,3600,3525,05 Apr 2023
967,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3400,3600,3500,04 Apr 2023
968,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3400,3600,3500,03 Apr 2023
969,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3400,3550,3500,01 Apr 2023
970,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3400,3600,3500,31 Mar 2023
971,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3350,3500,3450,30 Mar 2023
972,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3400,3500,3450,29 Mar 2023
973,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,28 Mar 2023
974,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,27 Mar 2023
975,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,25 Mar 2023
976,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3350,3500,3420,24 Mar 2023
977,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,23 Mar 2023
978,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3250,3500,3400,22 Mar 2023
979,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,21 Mar 2023
980,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,20 Mar 2023
981,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3350,3250,18 Mar 2023
982,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3400,3350,17 Mar 2023
983,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,16 Mar 2023
984,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3300,3500,3400,15 Mar 2023
985,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3500,3650,3550,14 Mar 2023
986,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3500,3700,3600,13 Mar 2023
987,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3500,3700,3600,11 Mar 2023
988,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3500,3700,3600,10 Mar 2023
989,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3450,3700,3600,07 Mar 2023
990,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3650,3800,3750,06 Mar 2023
991,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3700,3900,3800,04 Mar 2023
992,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3700,3900,3800,03 Mar 2023
993,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4000,3900,02 Mar 2023
994,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4000,3900,01 Mar 2023
995,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3850,4000,3950,28 Feb 2023
996,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4000,3900,27 Feb 2023
997,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3850,4050,3950,25 Feb 2023
998,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4000,3900,24 Feb 2023
999,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4100,4000,23 Feb 2023
1000,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3900,4100,4000,22 Feb 2023
1001,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3800,4100,4000,21 Feb 2023
1002,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3600,3900,3750,17 Feb 2023
1003,Farukhabad,Farukhabad,Orange,Nagpuri,Medium,3600,3900,3750,16 Feb 2023
1004,Farukhabad,Farukhabad,Orange,Orange,Medium,3700,3900,3800,06 May 2022
1005,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3800,3700,05 May 2022
1006,Farukhabad,Farukhabad,Orange,Orange,Medium,3700,3900,3800,04 May 2022
1007,Farukhabad,Farukhabad,Orange,Orange,Medium,3800,3950,3850,03 May 2022
1008,Farukhabad,Farukhabad,Orange,Orange,Medium,3800,4000,3900,02 May 2022
1009,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3900,3800,30 Apr 2022
1010,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3800,3700,29 Apr 2022
1011,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3800,3750,28 Apr 2022
1012,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3900,3800,27 Apr 2022
1013,Farukhabad,Farukhabad,Orange,Orange,Medium,3500,3700,3650,26 Apr 2022
1014,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3700,3600,25 Apr 2022
1015,Farukhabad,Farukhabad,Orange,Orange,Medium,3500,3750,3650,23 Apr 2022
1016,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3600,3500,22 Apr 2022
1017,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3750,3600,21 Apr 2022
1018,Farukhabad,Farukhabad,Orange,Orange,Medium,3300,3500,3400,20 Apr 2022
1019,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3700,3600,19 Apr 2022
1020,Farukhabad,Farukhabad,Orange,Orange,Medium,3500,3700,3600,18 Apr 2022
1021,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3650,3550,16 Apr 2022
1022,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3800,3700,15 Apr 2022
1023,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3700,3600,14 Apr 2022
1024,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3600,3500,13 Apr 2022
1025,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3600,3500,12 Apr 2022
1026,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3700,3550,11 Apr 2022
1027,Farukhabad,Farukhabad,Orange,Orange,Medium,3500,3700,3600,09 Apr 2022
1028,Farukhabad,Farukhabad,Orange,Orange,Medium,3500,3750,3600,08 Apr 2022
1029,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3650,3500,07 Apr 2022
1030,Farukhabad,Farukhabad,Orange,Orange,Medium,3200,3400,3300,06 Apr 2022
1031,Farukhabad,Farukhabad,Orange,Orange,Medium,3200,3400,3300,05 Apr 2022
1032,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3600,3500,04 Apr 2022
1033,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3800,3600,02 Apr 2022
1034,Farukhabad,Farukhabad,Orange,Orange,Medium,3200,3600,3400,01 Apr 2022
1035,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3300,3200,31 Mar 2022
1036,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3300,3200,30 Mar 2022
1037,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3300,3200,29 Mar 2022
1038,Farukhabad,Farukhabad,Orange,Orange,Medium,3200,3300,3250,28 Mar 2022
1039,Farukhabad,Farukhabad,Orange,Orange,Medium,3200,3350,3250,26 Mar 2022
1040,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3300,3200,25 Mar 2022
1041,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3300,3200,24 Mar 2022
1042,Farukhabad,Farukhabad,Orange,Orange,Medium,2900,3100,3000,23 Mar 2022
1043,Farukhabad,Farukhabad,Orange,Orange,Medium,3100,3200,3150,21 Mar 2022
1044,Farukhabad,Farukhabad,Orange,Orange,Medium,3600,3800,3700,19 Mar 2022
1045,Farukhabad,Farukhabad,Orange,Orange,Medium,3400,3600,3500,16 Mar 2022
